detection_id,timestamp,camera_id,frame_id,vehicle_class,confidence_score,bbox_area_pixels,lane_id,estimated_speed_kmh,is_emergency_vehicle
3511,2026-08-06 19:00:18,CAM_JUNCTION_01,631,Car,0.886,2516,Northbound_Lane1,54.1,0
3512,2026-08-06 19:00:18,CAM_JUNCTION_01,631,Car,0.903,1958,Northbound_Lane2,41.8,0
3513,2026-08-06 19:00:18,CAM_JUNCTION_01,631,Car,0.969,13933,Westbound_Lane1,46.4,0
3514,2026-08-06 19:00:18,CAM_JUNCTION_01,631,Car,0.824,6934,Eastbound_Lane1,6.7,0
3515,2026-08-06 19:00:18,CAM_JUNCTION_01,631,Bus,0.885,7352,Westbound_Lane1,53.8,0
3516,2026-08-06 19:00:19,CAM_JUNCTION_01,632,Car,0.97,3140,Eastbound_Lane1,49.2,0
3517,2026-08-06 19:00:19,CAM_JUNCTION_01,632,Car,0.819,6251,Eastbound_Lane1,13.3,0
3518,2026-08-06 19:00:19,CAM_JUNCTION_01,633,Car,0.917,9305,Northbound_Lane1,13.2,0
3519,2026-08-06 19:00:19,CAM_JUNCTION_01,633,Car,0.793,8899,Northbound_Lane1,46.1,0
3520,2026-08-06 19:00:19,CAM_JUNCTION_01,633,Car,0.873,17530,Eastbound_Lane1,23.2,0
3521,2026-08-06 19:00:19,CAM_JUNCTION_01,633,Car,0.911,3589,Westbound_Lane1,49.4,0
3522,2026-08-06 19:00:19,CAM_JUNCTION_01,633,Bus,0.859,12965,Eastbound_Lane1,27.8,0
3523,2026-08-06 19:00:20,CAM_JUNCTION_01,634,Rickshaw,0.809,8279,Eastbound_Lane1,46.2,0
3524,2026-08-06 19:00:20,CAM_JUNCTION_01,634,Car,0.91,11932,Northbound_Lane2,45.8,0
3525,2026-08-06 19:00:20,CAM_JUNCTION_01,634,Car,0.922,5106,Eastbound_Lane1,18.9,0
3526,2026-08-06 19:00:20,CAM_JUNCTION_01,634,Car,0.97,16204,Eastbound_Lane1,18.9,0
3527,2026-08-06 19:00:20,CAM_JUNCTION_01,634,Car,0.859,10277,Northbound_Lane1,44.2,0
3528,2026-08-06 19:00:20,CAM_JUNCTION_01,635,Rickshaw,0.896,12118,Northbound_Lane2,47.5,0
3529,2026-08-06 19:00:20,CAM_JUNCTION_01,635,Car,0.911,1580,Westbound_Lane1,9.0,0
3530,2026-08-06 19:00:20,CAM_JUNCTION_01,635,Car,0.915,1916,Southbound_Lane1,4.0,0
3531,2026-08-06 19:00:21,CAM_JUNCTION_01,636,Car,0.894,8692,Southbound_Lane1,20.4,0
3532,2026-08-06 19:00:21,CAM_JUNCTION_01,636,Motorcycle,0.943,15532,Northbound_Lane2,38.4,0
3533,2026-08-06 19:00:21,CAM_JUNCTION_01,636,Car,0.86,9407,Northbound_Lane2,16.7,0
3534,2026-08-06 19:00:21,CAM_JUNCTION_01,636,Car,0.921,3667,Westbound_Lane1,53.6,0
3535,2026-08-06 19:00:21,CAM_JUNCTION_01,637,Truck,0.804,15027,Northbound_Lane2,34.6,0
3536,2026-08-06 19:00:21,CAM_JUNCTION_01,637,Car,0.842,17207,Northbound_Lane2,5.9,0
3537,2026-08-06 19:00:21,CAM_JUNCTION_01,637,Car,0.939,11065,Northbound_Lane2,50.4,0
3538,2026-08-06 19:00:21,CAM_JUNCTION_01,637,Car,0.88,3239,Eastbound_Lane1,48.9,0
3539,2026-08-06 19:00:21,CAM_JUNCTION_01,637,Motorcycle,0.928,8175,Westbound_Lane1,49.8,0
3540,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Car,0.969,2771,Eastbound_Lane1,20.9,0
3541,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Car,0.855,9031,Northbound_Lane1,52.8,0
3542,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Bus,0.888,9090,Northbound_Lane2,52.0,0
3543,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Car,0.871,9252,Eastbound_Lane1,20.8,0
3544,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Car,0.824,11838,Northbound_Lane2,23.7,0
3545,2026-08-06 19:00:22,CAM_JUNCTION_01,638,Car,0.959,5945,Northbound_Lane2,24.6,0
3546,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Car,0.795,9695,Northbound_Lane1,37.7,0
3547,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Rickshaw,0.91,8482,Eastbound_Lane1,24.5,0
3548,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Car,0.936,11213,Northbound_Lane1,32.0,0
3549,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Car,0.839,1570,Eastbound_Lane1,39.2,0
3550,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Car,0.853,7736,Southbound_Lane1,44.8,0
3551,2026-08-06 19:00:22,CAM_JUNCTION_01,639,Ambulance,0.923,2300,Westbound_Lane1,53.8,1
3552,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Car,0.822,14957,Westbound_Lane1,37.6,0
3553,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Car,0.965,6757,Northbound_Lane1,49.2,0
3554,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Car,0.876,14350,Westbound_Lane1,0.1,0
3555,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Bus,0.967,17826,Northbound_Lane1,20.5,0
3556,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Bus,0.834,8371,Southbound_Lane1,19.0,0
3557,2026-08-06 19:00:23,CAM_JUNCTION_01,640,Car,0.902,9134,Eastbound_Lane1,13.7,0
3558,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Car,0.85,17203,Northbound_Lane2,15.0,0
3559,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Car,0.845,12503,Southbound_Lane1,40.4,0
3560,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Truck,0.965,2927,Eastbound_Lane1,40.8,0
3561,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Motorcycle,0.931,14423,Westbound_Lane1,52.3,0
3562,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Car,0.827,12913,Northbound_Lane2,12.8,0
3563,2026-08-06 19:00:23,CAM_JUNCTION_01,641,Car,0.906,1814,Northbound_Lane1,43.0,0
3564,2026-08-06 19:00:24,CAM_JUNCTION_01,642,Motorcycle,0.927,3227,Northbound_Lane1,15.4,0
3565,2026-08-06 19:00:24,CAM_JUNCTION_01,642,Car,0.891,11424,Northbound_Lane2,21.7,0
3566,2026-08-06 19:00:24,CAM_JUNCTION_01,642,Car,0.932,16441,Northbound_Lane1,46.4,0
3567,2026-08-06 19:00:24,CAM_JUNCTION_01,642,Car,0.821,14546,Eastbound_Lane1,42.9,0
3568,2026-08-06 19:00:24,CAM_JUNCTION_01,642,Truck,0.877,14499,Southbound_Lane1,18.8,0
3569,2026-08-06 19:00:24,CAM_JUNCTION_01,643,Car,0.929,13610,Southbound_Lane1,23.9,0
3570,2026-08-06 19:00:24,CAM_JUNCTION_01,643,Car,0.936,7806,Southbound_Lane1,22.8,0
3571,2026-08-06 19:00:25,CAM_JUNCTION_01,644,Motorcycle,0.956,7541,Northbound_Lane1,22.0,0
3572,2026-08-06 19:00:25,CAM_JUNCTION_01,644,Car,0.915,17328,Eastbound_Lane1,29.2,0
3573,2026-08-06 19:00:25,CAM_JUNCTION_01,645,Car,0.781,2103,Eastbound_Lane1,51.2,0
3574,2026-08-06 19:00:25,CAM_JUNCTION_01,645,Car,0.866,15006,Eastbound_Lane1,3.8,0
3575,2026-08-06 19:00:26,CAM_JUNCTION_01,646,Car,0.934,11892,Northbound_Lane2,23.3,0
3576,2026-08-06 19:00:26,CAM_JUNCTION_01,646,Car,0.955,7755,Westbound_Lane1,24.1,0
3577,2026-08-06 19:00:26,CAM_JUNCTION_01,646,Car,0.922,10532,Northbound_Lane2,44.9,0
3578,2026-08-06 19:00:26,CAM_JUNCTION_01,646,Car,0.85,12921,Westbound_Lane1,44.0,0
3579,2026-08-06 19:00:26,CAM_JUNCTION_01,647,Motorcycle,0.847,9371,Northbound_Lane1,23.9,0
3580,2026-08-06 19:00:26,CAM_JUNCTION_01,647,Car,0.972,12753,Northbound_Lane2,2.9,0
3581,2026-08-06 19:00:26,CAM_JUNCTION_01,647,Car,0.834,4116,Northbound_Lane1,52.7,0
3582,2026-08-06 19:00:26,CAM_JUNCTION_01,647,Car,0.835,17187,Eastbound_Lane1,42.6,0
3583,2026-08-06 19:00:27,CAM_JUNCTION_01,648,Car,0.785,11870,Northbound_Lane2,11.9,0
3584,2026-08-06 19:00:27,CAM_JUNCTION_01,648,Car,0.868,15957,Northbound_Lane1,11.6,0
3585,2026-08-06 19:00:27,CAM_JUNCTION_01,648,Car,0.85,9547,Westbound_Lane1,49.7,0
3586,2026-08-06 19:00:27,CAM_JUNCTION_01,648,Motorcycle,0.811,7944,Eastbound_Lane1,6.0,0
3587,2026-08-06 19:00:27,CAM_JUNCTION_01,649,Car,0.98,8435,Westbound_Lane1,18.1,0
3588,2026-08-06 19:00:27,CAM_JUNCTION_01,649,Car,0.954,4483,Northbound_Lane1,17.0,0
3589,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Car,0.783,7927,Westbound_Lane1,50.2,0
3590,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Car,0.888,6570,Northbound_Lane2,14.2,0
3591,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Car,0.923,17176,Northbound_Lane2,22.8,0
3592,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Car,0.783,1910,Westbound_Lane1,46.0,0
3593,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Car,0.956,8901,Southbound_Lane1,46.0,0
3594,2026-08-06 19:00:28,CAM_JUNCTION_01,650,Bus,0.845,15305,Southbound_Lane1,46.7,0
3595,2026-08-06 19:00:28,CAM_JUNCTION_01,651,Car,0.941,9756,Southbound_Lane1,22.6,0
3596,2026-08-06 19:00:28,CAM_JUNCTION_01,651,Car,0.782,8633,Northbound_Lane1,47.3,0
3597,2026-08-06 19:00:29,CAM_JUNCTION_01,652,Car,0.789,12436,Northbound_Lane2,21.9,0
3598,2026-08-06 19:00:29,CAM_JUNCTION_01,652,Car,0.914,9541,Westbound_Lane1,14.2,0
3599,2026-08-06 19:00:29,CAM_JUNCTION_01,652,Car,0.82,4531,Eastbound_Lane1,44.6,0
3600,2026-08-06 19:00:29,CAM_JUNCTION_01,653,Car,0.865,17632,Northbound_Lane1,39.3,0
3601,2026-08-06 19:00:29,CAM_JUNCTION_01,653,Car,0.911,14130,Northbound_Lane2,17.5,0
3602,2026-08-06 19:00:30,CAM_JUNCTION_01,654,Car,0.804,3826,Northbound_Lane2,10.8,0
3603,2026-08-06 19:00:30,CAM_JUNCTION_01,654,Car,0.852,16449,Eastbound_Lane1,24.3,0
3604,2026-08-06 19:00:30,CAM_JUNCTION_01,654,Car,0.811,7504,Eastbound_Lane1,8.9,0
3605,2026-08-06 19:00:30,CAM_JUNCTION_01,654,Car,0.811,9615,Southbound_Lane1,22.0,0
3606,2026-08-06 19:00:30,CAM_JUNCTION_01,654,Motorcycle,0.852,2557,Northbound_Lane1,12.1,0
3607,2026-08-06 19:00:30,CAM_JUNCTION_01,655,Car,0.781,5579,Northbound_Lane1,30.4,0
3608,2026-08-06 19:00:30,CAM_JUNCTION_01,655,Bus,0.803,10685,Southbound_Lane1,12.9,0
3609,2026-08-06 19:00:30,CAM_JUNCTION_01,655,Car,0.851,9148,Northbound_Lane1,31.4,0
3610,2026-08-06 19:00:31,CAM_JUNCTION_01,656,Car,0.859,9503,Westbound_Lane1,28.7,0
3611,2026-08-06 19:00:31,CAM_JUNCTION_01,656,Car,0.846,4521,Westbound_Lane1,43.5,0
3612,2026-08-06 19:00:31,CAM_JUNCTION_01,656,Car,0.785,4438,Northbound_Lane2,9.3,0
3613,2026-08-06 19:00:31,CAM_JUNCTION_01,656,Car,0.916,2954,Northbound_Lane1,30.1,0
3614,2026-08-06 19:00:31,CAM_JUNCTION_01,656,Motorcycle,0.857,5371,Northbound_Lane1,51.3,0
3615,2026-08-06 19:00:31,CAM_JUNCTION_01,657,Truck,0.89,5750,Northbound_Lane2,4.1,0
3616,2026-08-06 19:00:31,CAM_JUNCTION_01,657,Car,0.839,17065,Northbound_Lane2,40.5,0
3617,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Car,0.841,7461,Northbound_Lane2,44.5,0
3618,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Motorcycle,0.968,9476,Northbound_Lane1,41.4,0
3619,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Car,0.961,11831,Westbound_Lane1,24.5,0
3620,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Car,0.796,3456,Westbound_Lane1,38.3,0
3621,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Car,0.973,9703,Eastbound_Lane1,11.8,0
3622,2026-08-06 19:00:32,CAM_JUNCTION_01,658,Car,0.891,12102,Eastbound_Lane1,16.4,0
3623,2026-08-06 19:00:32,CAM_JUNCTION_01,659,Car,0.86,13807,Eastbound_Lane1,26.9,0
3624,2026-08-06 19:00:32,CAM_JUNCTION_01,659,Car,0.825,7153,Westbound_Lane1,34.0,0
3625,2026-08-06 19:00:32,CAM_JUNCTION_01,659,Car,0.91,17768,Northbound_Lane2,42.1,0
3626,2026-08-06 19:00:32,CAM_JUNCTION_01,659,Truck,0.794,5416,Eastbound_Lane1,37.0,0
3627,2026-08-06 19:00:32,CAM_JUNCTION_01,659,Ambulance,0.844,12829,Northbound_Lane2,71.5,1
3628,2026-08-06 19:00:33,CAM_JUNCTION_01,660,Car,0.832,1671,Eastbound_Lane1,31.8,0
3629,2026-08-06 19:00:33,CAM_JUNCTION_01,660,Car,0.96,12846,Southbound_Lane1,2.5,0
3630,2026-08-06 19:00:33,CAM_JUNCTION_01,660,Car,0.825,5647,Westbound_Lane1,28.1,0
3631,2026-08-06 19:00:33,CAM_JUNCTION_01,660,Motorcycle,0.933,12875,Northbound_Lane1,48.6,0
3632,2026-08-06 19:00:33,CAM_JUNCTION_01,660,Car,0.909,16843,Eastbound_Lane1,2.8,0
3633,2026-08-06 19:00:33,CAM_JUNCTION_01,661,Car,0.939,1719,Westbound_Lane1,11.2,0
3634,2026-08-06 19:00:33,CAM_JUNCTION_01,661,Motorcycle,0.856,4784,Eastbound_Lane1,16.3,0
3635,2026-08-06 19:00:34,CAM_JUNCTION_01,662,Car,0.846,11066,Eastbound_Lane1,18.8,0
3636,2026-08-06 19:00:34,CAM_JUNCTION_01,662,Car,0.932,5979,Northbound_Lane2,53.3,0
3637,2026-08-06 19:00:34,CAM_JUNCTION_01,662,Car,0.913,11619,Eastbound_Lane1,10.8,0
3638,2026-08-06 19:00:34,CAM_JUNCTION_01,662,Car,0.973,15305,Westbound_Lane1,43.8,0
3639,2026-08-06 19:00:34,CAM_JUNCTION_01,663,Car,0.792,11886,Southbound_Lane1,0.8,0
3640,2026-08-06 19:00:34,CAM_JUNCTION_01,663,Car,0.826,17403,Westbound_Lane1,29.9,0
3641,2026-08-06 19:00:34,CAM_JUNCTION_01,663,Car,0.882,11310,Westbound_Lane1,5.3,0
3642,2026-08-06 19:00:34,CAM_JUNCTION_01,663,Ambulance,0.842,15878,Southbound_Lane1,49.5,1
3643,2026-08-06 19:00:34,CAM_JUNCTION_01,663,Car,0.943,10296,Southbound_Lane1,41.9,0
3644,2026-08-06 19:00:35,CAM_JUNCTION_01,664,Car,0.8,5389,Eastbound_Lane1,30.3,0
3645,2026-08-06 19:00:35,CAM_JUNCTION_01,664,Car,0.822,3135,Northbound_Lane2,53.6,0
3646,2026-08-06 19:00:35,CAM_JUNCTION_01,665,Car,0.865,16936,Northbound_Lane2,28.8,0
3647,2026-08-06 19:00:35,CAM_JUNCTION_01,665,Car,0.934,5162,Northbound_Lane1,26.0,0
3648,2026-08-06 19:00:35,CAM_JUNCTION_01,665,Car,0.967,15243,Northbound_Lane2,53.0,0
3649,2026-08-06 19:00:36,CAM_JUNCTION_01,666,Car,0.831,5630,Southbound_Lane1,32.1,0
3650,2026-08-06 19:00:36,CAM_JUNCTION_01,666,Car,0.852,5027,Northbound_Lane1,11.6,0
3651,2026-08-06 19:00:36,CAM_JUNCTION_01,667,Motorcycle,0.87,2895,Eastbound_Lane1,49.5,0
3652,2026-08-06 19:00:36,CAM_JUNCTION_01,667,Car,0.95,13145,Northbound_Lane2,19.7,0
3653,2026-08-06 19:00:36,CAM_JUNCTION_01,667,Car,0.888,13888,Westbound_Lane1,26.7,0
3654,2026-08-06 19:00:36,CAM_JUNCTION_01,667,Car,0.915,12065,Southbound_Lane1,3.2,0
3655,2026-08-06 19:00:36,CAM_JUNCTION_01,667,Rickshaw,0.934,16592,Westbound_Lane1,37.3,0
3656,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Truck,0.913,14381,Westbound_Lane1,38.4,0
3657,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Bus,0.918,2703,Eastbound_Lane1,53.5,0
3658,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Car,0.887,17100,Northbound_Lane1,31.0,0
3659,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Car,0.836,5238,Eastbound_Lane1,22.6,0
3660,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Truck,0.873,1500,Northbound_Lane2,13.6,0
3661,2026-08-06 19:00:37,CAM_JUNCTION_01,668,Car,0.918,3556,Westbound_Lane1,6.9,0
3662,2026-08-06 19:00:37,CAM_JUNCTION_01,669,Car,0.865,2104,Northbound_Lane1,47.6,0
3663,2026-08-06 19:00:37,CAM_JUNCTION_01,669,Car,0.927,16765,Northbound_Lane1,11.1,0
3664,2026-08-06 19:00:37,CAM_JUNCTION_01,669,Car,0.835,5992,Northbound_Lane1,11.2,0
3665,2026-08-06 19:00:37,CAM_JUNCTION_01,669,Car,0.814,14020,Southbound_Lane1,54.7,0
3666,2026-08-06 19:00:37,CAM_JUNCTION_01,669,Car,0.965,13682,Eastbound_Lane1,23.1,0
3667,2026-08-06 19:00:38,CAM_JUNCTION_01,670,Car,0.796,4921,Westbound_Lane1,35.0,0
3668,2026-08-06 19:00:38,CAM_JUNCTION_01,670,Car,0.909,2373,Eastbound_Lane1,0.3,0
3669,2026-08-06 19:00:38,CAM_JUNCTION_01,670,Bus,0.783,10942,Westbound_Lane1,19.2,0
3670,2026-08-06 19:00:38,CAM_JUNCTION_01,670,Truck,0.839,6967,Westbound_Lane1,28.8,0
3671,2026-08-06 19:00:38,CAM_JUNCTION_01,670,Car,0.797,8827,Westbound_Lane1,12.8,0
3672,2026-08-06 19:00:38,CAM_JUNCTION_01,671,Motorcycle,0.829,4770,Southbound_Lane1,4.9,0
3673,2026-08-06 19:00:38,CAM_JUNCTION_01,671,Car,0.814,6902,Eastbound_Lane1,16.0,0
3674,2026-08-06 19:00:38,CAM_JUNCTION_01,671,Motorcycle,0.864,1580,Northbound_Lane1,30.1,0
3675,2026-08-06 19:00:38,CAM_JUNCTION_01,671,Motorcycle,0.84,13330,Eastbound_Lane1,23.1,0
3676,2026-08-06 19:00:39,CAM_JUNCTION_01,672,Motorcycle,0.975,17368,Southbound_Lane1,30.5,0
3677,2026-08-06 19:00:39,CAM_JUNCTION_01,672,Rickshaw,0.828,16808,Southbound_Lane1,12.8,0
3678,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Car,0.83,10578,Eastbound_Lane1,54.2,0
3679,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Car,0.896,11135,Southbound_Lane1,54.5,0
3680,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Car,0.836,9817,Southbound_Lane1,13.5,0
3681,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Car,0.873,2097,Eastbound_Lane1,51.9,0
3682,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Car,0.821,10286,Westbound_Lane1,18.5,0
3683,2026-08-06 19:00:39,CAM_JUNCTION_01,673,Bus,0.97,13494,Southbound_Lane1,39.5,0
3684,2026-08-06 19:00:40,CAM_JUNCTION_01,674,Bus,0.903,10206,Westbound_Lane1,16.7,0
3685,2026-08-06 19:00:40,CAM_JUNCTION_01,674,Car,0.903,11997,Northbound_Lane2,6.7,0
3686,2026-08-06 19:00:40,CAM_JUNCTION_01,674,Car,0.831,14374,Eastbound_Lane1,34.0,0
3687,2026-08-06 19:00:40,CAM_JUNCTION_01,674,Car,0.969,16585,Eastbound_Lane1,47.2,0
3688,2026-08-06 19:00:40,CAM_JUNCTION_01,675,Bus,0.957,11916,Westbound_Lane1,37.1,0
3689,2026-08-06 19:00:40,CAM_JUNCTION_01,675,Bus,0.813,12512,Northbound_Lane2,0.5,0
3690,2026-08-06 19:00:40,CAM_JUNCTION_01,675,Car,0.93,1631,Northbound_Lane2,10.7,0
3691,2026-08-06 19:00:41,CAM_JUNCTION_01,676,Car,0.801,17997,Eastbound_Lane1,6.5,0
3692,2026-08-06 19:00:41,CAM_JUNCTION_01,676,Car,0.923,8193,Northbound_Lane2,3.1,0
3693,2026-08-06 19:00:41,CAM_JUNCTION_01,676,Car,0.84,2683,Southbound_Lane1,41.0,0
3694,2026-08-06 19:00:41,CAM_JUNCTION_01,676,Motorcycle,0.79,15176,Eastbound_Lane1,10.7,0
3695,2026-08-06 19:00:41,CAM_JUNCTION_01,676,Car,0.936,12099,Northbound_Lane1,24.2,0
3696,2026-08-06 19:00:41,CAM_JUNCTION_01,677,Motorcycle,0.902,5468,Westbound_Lane1,34.4,0
3697,2026-08-06 19:00:41,CAM_JUNCTION_01,677,Car,0.847,1980,Eastbound_Lane1,6.7,0
3698,2026-08-06 19:00:41,CAM_JUNCTION_01,677,Bus,0.859,12947,Eastbound_Lane1,31.8,0
3699,2026-08-06 19:00:41,CAM_JUNCTION_01,677,Car,0.863,13414,Northbound_Lane2,53.4,0
3700,2026-08-06 19:00:41,CAM_JUNCTION_01,677,Car,0.825,10302,Westbound_Lane1,12.8,0
3701,2026-08-06 19:00:42,CAM_JUNCTION_01,678,Car,0.88,3997,Eastbound_Lane1,35.8,0
3702,2026-08-06 19:00:42,CAM_JUNCTION_01,678,Motorcycle,0.863,2899,Northbound_Lane2,1.9,0
3703,2026-08-06 19:00:42,CAM_JUNCTION_01,679,Truck,0.978,10246,Northbound_Lane2,19.5,0
3704,2026-08-06 19:00:42,CAM_JUNCTION_01,679,Truck,0.809,12592,Southbound_Lane1,39.2,0
3705,2026-08-06 19:00:42,CAM_JUNCTION_01,679,Car,0.902,16935,Northbound_Lane1,5.0,0
3706,2026-08-06 19:00:42,CAM_JUNCTION_01,679,Car,0.979,7255,Northbound_Lane1,8.5,0
3707,2026-08-06 19:00:42,CAM_JUNCTION_01,679,Car,0.795,2285,Westbound_Lane1,15.3,0
3708,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Car,0.936,16276,Eastbound_Lane1,42.7,0
3709,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Car,0.923,17664,Southbound_Lane1,50.6,0
3710,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Car,0.89,16873,Eastbound_Lane1,42.5,0
3711,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Car,0.804,16926,Eastbound_Lane1,27.5,0
3712,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Motorcycle,0.938,5840,Westbound_Lane1,43.6,0
3713,2026-08-06 19:00:43,CAM_JUNCTION_01,680,Car,0.813,7970,Westbound_Lane1,21.1,0
3714,2026-08-06 19:00:43,CAM_JUNCTION_01,681,Car,0.812,8456,Westbound_Lane1,10.8,0
3715,2026-08-06 19:00:43,CAM_JUNCTION_01,681,Car,0.815,7684,Westbound_Lane1,34.2,0
3716,2026-08-06 19:00:43,CAM_JUNCTION_01,681,Bus,0.92,5080,Northbound_Lane2,23.7,0
3717,2026-08-06 19:00:43,CAM_JUNCTION_01,681,Bus,0.91,8146,Northbound_Lane1,43.7,0
3718,2026-08-06 19:00:44,CAM_JUNCTION_01,682,Car,0.9,17261,Southbound_Lane1,44.0,0
3719,2026-08-06 19:00:44,CAM_JUNCTION_01,682,Car,0.948,13550,Northbound_Lane1,54.5,0
3720,2026-08-06 19:00:44,CAM_JUNCTION_01,682,Car,0.889,13654,Northbound_Lane1,51.9,0
3721,2026-08-06 19:00:44,CAM_JUNCTION_01,682,Car,0.812,17143,Northbound_Lane1,45.6,0
3722,2026-08-06 19:00:44,CAM_JUNCTION_01,682,Car,0.866,8691,Westbound_Lane1,39.0,0
3723,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.898,3669,Northbound_Lane1,7.3,0
3724,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.784,8357,Northbound_Lane2,52.6,0
3725,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.799,7270,Northbound_Lane1,53.3,0
3726,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.975,15769,Southbound_Lane1,15.9,0
3727,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.814,7895,Northbound_Lane1,28.3,0
3728,2026-08-06 19:00:44,CAM_JUNCTION_01,683,Car,0.895,2334,Northbound_Lane1,7.4,0
3729,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Car,0.962,17291,Eastbound_Lane1,15.8,0
3730,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Bus,0.861,13808,Southbound_Lane1,8.4,0
3731,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Car,0.967,14493,Westbound_Lane1,45.4,0
3732,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Car,0.803,8590,Westbound_Lane1,31.7,0
3733,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Car,0.791,13112,Northbound_Lane2,26.6,0
3734,2026-08-06 19:00:45,CAM_JUNCTION_01,684,Car,0.913,1512,Northbound_Lane2,28.2,0
3735,2026-08-06 19:00:45,CAM_JUNCTION_01,685,Car,0.812,7229,Southbound_Lane1,44.4,0
3736,2026-08-06 19:00:45,CAM_JUNCTION_01,685,Car,0.814,8140,Northbound_Lane1,45.3,0
3737,2026-08-06 19:00:45,CAM_JUNCTION_01,685,Car,0.96,2600,Northbound_Lane2,5.9,0
3738,2026-08-06 19:00:46,CAM_JUNCTION_01,686,Car,0.819,2170,Northbound_Lane2,16.5,0
3739,2026-08-06 19:00:46,CAM_JUNCTION_01,686,Truck,0.907,4820,Eastbound_Lane1,22.1,0
3740,2026-08-06 19:00:46,CAM_JUNCTION_01,686,Rickshaw,0.832,10976,Eastbound_Lane1,29.1,0
3741,2026-08-06 19:00:46,CAM_JUNCTION_01,686,Car,0.966,9328,Westbound_Lane1,48.3,0
3742,2026-08-06 19:00:46,CAM_JUNCTION_01,687,Truck,0.907,14576,Northbound_Lane2,42.0,0
3743,2026-08-06 19:00:46,CAM_JUNCTION_01,687,Car,0.901,10181,Eastbound_Lane1,19.1,0
3744,2026-08-06 19:00:46,CAM_JUNCTION_01,687,Car,0.827,7926,Northbound_Lane2,6.9,0
3745,2026-08-06 19:00:47,CAM_JUNCTION_01,688,Car,0.959,16193,Eastbound_Lane1,14.0,0
3746,2026-08-06 19:00:47,CAM_JUNCTION_01,688,Car,0.908,15437,Westbound_Lane1,35.7,0
3747,2026-08-06 19:00:47,CAM_JUNCTION_01,688,Car,0.952,7238,Westbound_Lane1,31.9,0
3748,2026-08-06 19:00:47,CAM_JUNCTION_01,688,Car,0.89,8506,Eastbound_Lane1,38.2,0
3749,2026-08-06 19:00:47,CAM_JUNCTION_01,688,Car,0.879,17338,Northbound_Lane2,38.8,0
3750,2026-08-06 19:00:47,CAM_JUNCTION_01,689,Car,0.948,9915,Southbound_Lane1,15.0,0
